session id, brick height, paddle speed, ball speed, time, type of personality, amount of bricks,win/lose, playerAPM, playerReactionTime, playerPaddleSafety, GEQ - content, GEQ- skillful, GEQ - occupied, GEQ - difficulty, satisfaction
1,4,5,25,10,1,400001,1,26,0,172,5737,0,03319016,1,161863,0,0,0,6,428566,0
2,4,5,25,10,1,399991,1,25,0,371,5211,0,005428081,1,258794,0,0,0,0,0
3,4,5,25,10,1,399988,1,25,0,194,3887,0,0321772,1,201356,0,0,0,43,5718,0
